ASSET_NAME,TYPE,AMENITIES,Latitude,Longitude
BUTTONWOOD PARK,Park,"Pickleball Court, Playground, Tennis Court",43.6820428738713,-79.5208937115584
LIONEL CONACHER PARK,Park,"Ball Diamond, Outdoor Ping Pong/Table Tennis, Playground",43.6804847933751,-79.3944087728023
CYNTHIA - FRIMETTE PARKETTE,Park,,43.6790956044607,-79.5039868825463
CAYUGA PARK,Park,Playground,43.6785646979431,-79.4806624525662
CAPRI PARK,Park,Playground,43.6541761342171,-79.5648879018707
PARKVIEW GARDENS PARKETTE,Park,,43.6533611079084,-79.4696105611392
MARGARET FAIRLEY PARK,Park,Playground,43.6602709688895,-79.4056276897653
SUNNYBROOK PARKETTE,Park,,43.6451857016967,-79.4824498322626
LOUISE RUSSO PARK,Park,Playground,43.7222332689538,-79.5401000358029
GRAHAM PARK,Park,"Outdoor Ping Pong/Table Tennis, Playground",43.6815152348651,-79.4302789874054
WEXFORD PARK,Park,"Ball Diamond, Picnic Site, Playground, Washroom",43.7341057715388,-79.2967505475808
HUMBERTOWN PARK,Park,"Outdoor Ping Pong/Table Tennis, Playground, Sports Field",43.657827541732,-79.5201821683288
MIKE BELA PARK,Park,,43.7353003206379,-79.3568877838193
GEORGE BEN PARK,Park,Sports Field,43.6523074477885,-79.4212366340101
GLASGOW STREET PARKETTE,Park,,43.6567470580064,-79.3984024551175
BYNG PARK,Park,Playground,43.7005854179932,-79.2841543787452
COULTER AVE PARKETTE,Park,Playground,43.7047923422303,-79.526783471117
SUYDAM PARK,Park,Playground,43.6899167497397,-79.4143615815333
STANLEY G. GRIZZLE PARK,Park,Playground,43.6888452671791,-79.3027477461127
REXDALE PARK,Park,"Ball Diamond, Playground",43.7230412256035,-79.5656880576922
RANEE PARK,Park,Playground,43.722632765282,-79.4535591655873
FLEMINGTON PARK,Park,"Ball Diamond, Basketball Court, Playground",43.721464957008,-79.444561304399
EDENBROOK PARK,Park,,43.6756064201275,-79.5247671713656
SIR CASIMIR GZOWSKI PARK,Park,"Beach, Dog Off-Leash Area, Outdoor Fitness Equipment, Picnic Site, Playground, Washroom",43.6349793187188,-79.4661224501203
ERICA STARK PARKETTE,Park,Playground,43.6725071204548,-79.3456813079528
CONNAUGHT CIRCLE PARKETTE,Park,,43.68916652813,-79.4249948610775
WILLOWRIDGE PARK,Park,Playground,43.6754166458783,-79.572426588132
SCARBOROUGH HEIGHTS PARK,Park,Dog Off-Leash Area,43.6987536575174,-79.250308245039
WESTON - ST. PHILLIPS PARKETTE,Park,,43.7057530893866,-79.5320133184084
NICOL MACNICOL PARKETTE,Park,,43.7040168614306,-79.4328393899797
KEELE - MULOCK PARKETTE,Park,"Basketball Court, Playground",43.6716295096463,-79.4666952506382
BEAVER - LIGHTBOURN PARKETTE,Park,,43.6710748412423,-79.4439843197904
CHANDOS PARK NORTH,Park,Outdoor Dry Pad,43.6710858906025,-79.4425250813179
RAMBERT CRESCENT PARKETTE,Park,,43.6455277872594,-79.4802810688458
WOOLENSCOTE PARKETTE,Park,,43.7326346580327,-79.6006759087579
WANLESS PARK,Park,"Ball Diamond, Basketball Court, Pickleball Court, Picnic Site, Playground, Sports Field, Tennis Court, Washroom",43.7289322010806,-79.3920573344833
E.T. SETON PARK,Park,"Basketball Court, Disc Golf, Picnic Site",43.7094332498786,-79.3390544184959
RIPPLETON PARK,Park,,43.7386978450437,-79.3618435825402
BADGEROW PARKETTE,Park,,43.6663784687682,-79.3417590680828
AGNES MACPHAIL SQUARE,Park,,43.6855452838627,-79.3475952458533
FIONA NELSON PARKETTE,Park,,43.6991644603823,-79.3982922510914
THE MISSION GROUND PARKETTE,Park,,43.6982533027719,-79.3844422233639
KILDONAN PARK,Park,,43.684756439548,-79.303728205078
JOHN STREET PARKETTE,Park,,43.7052268086125,-79.5122056979921
ALDWYCH PARK,Park,Playground,43.6850372294716,-79.3412312847997
TICHESTER PARK,Park,"Outdoor Ping Pong/Table Tennis, Playground",43.685411813282,-79.4178684435303
OAKCREST PARKETTE,Park,"Dog Off-Leash Area, Outdoor Ping Pong/Table Tennis, Playground",43.6835309064862,-79.3114632588619
WESTLAKE PARK,Park,"Ball Diamond, Playground",43.6815417213501,-79.4870388030122
DON-LESLIE PARK,Park,Playground,43.7193645619484,-79.3488102724242
HERON PARK,Park,"Ball Diamond, Playground, Tennis Court, Washroom",43.7692842405761,-79.1772994003733
BASSWOOD PARKETTE,Park,,43.7738224919585,-79.4195678303804
LONGMORE PARK,Park,,43.7777228770316,-79.4027230876987
PLOWSHARE PARK,Park,Playground,43.7565124750525,-79.5973126847631
DRIFTWOOD PARK,Park,"Ball Diamond, Playground",43.7625772168398,-79.5121764038183
CORNELL PARK,Park,"Basketball Court, Outdoor Dry Pad, Playground",43.7590595935383,-79.2198450149449
WHITFIELD PARKETTE,Park,,43.759002026065,-79.5716087043036
45 DALHOUSIE ST PARK,Park,,43.654513331424,-79.3754141162697
HARRISON PARK,Park,,43.7611102491477,-79.3793790533567
ROWNTREE MILLS PARK,Park,"Picnic Site, Washroom",43.7516279138732,-79.5743715932553
ADDINGTON GREENBELT,Park,,43.7593042596768,-79.4271390363653
TWENTY EIGHTH STREET PARK,Park,,43.5901402913425,-79.5251476739792
MAURICE J. BREEN PARK,Park,Playground,43.5898009235863,-79.547162232126
WISHING WELL WOODS,Park,Playground,43.7757948028218,-79.3162995767343
CARNEY PARK,Park,,43.7779419611527,-79.4278286991621
GLAMORGAN PARK,Park,"Ball Diamond, Basketball Court, Outdoor Ping Pong/Table Tennis, Playground, Washroom",43.7726448062954,-79.28867580455
YORKMINSTER PARK,Park,,43.7554380134926,-79.4018369557114
IRVING W. CHAPLEY PARK,Park,"Ball Diamond, Basketball Court, Outdoor Dry Pad, Pickleball Court, Playground, Tennis Court",43.7617768366639,-79.4552215175651
BROOKBANKS PARK,Park,Playground,43.7557738842589,-79.3285072566943
BROADLANDS PARK,Park,"Ball Diamond, Playground, Tennis Court",43.7459134838655,-79.3212925044694
PLAYTER GARDENS,Park,,43.6761903649645,-79.3606441514221
LESLIE PARK,Park,"Basketball Court, Playground",43.7847915041384,-79.3676778859343
NEWTONBROOK PARK,Park,,43.7805812292157,-79.3855051487147
HIGHLAND HEIGHTS PARK,Park,"Ball Diamond, Playground",43.795919688511,-79.2992485466568
LILLIAN PARK,Park,"Pickleball Court, Playground, Tennis Court",43.7976883860576,-79.4079395790164
LORRAINE DRIVE PARK,Park,Playground,43.7775148147083,-79.4173608061154
VRADENBURG PARK,Park,"Ball Diamond, Playground",43.7748452162814,-79.3101958276517
PLUNKETT PARK,Park,Playground,43.7629546598207,-79.5715992974751
NORTH HUMBER PARK,Park,"Ball Diamond, Playground",43.757416173534,-79.5876611273004
THE TOLLKEEPER'S PARK,Park,,43.6769819347007,-79.4167654095459
ST. JAMES PARK,Park,Playground,43.6509190187712,-79.3729695242138
HIGHLAND CREEK PARKETTE,Park,,43.7844733972677,-79.1681846904905
LEE LIFESON ART PARK,Park,Washroom,43.7685962408726,-79.4094691092002
DEBELL LANE PARKETTE,Park,Playground,43.8001817024163,-79.3971761759206
CARLAW-DUNDAS TRIANGLE PARK,Park,,43.66482715122,-79.3419409769975
KENNETH PARK,Park,Playground,43.77719930899,-79.4105380997098
LAKERIDGE PARKETTE,Park,,43.7728905752013,-79.1382895766184
VILLAWAYS PARK,Park,,43.7755797493177,-79.3669801863882
KENNARD PARKETTE,Park,,43.7593498685642,-79.4630358632808
GALLOWAY PARK,Park,Playground,43.7567871111071,-79.1937034114438
GREENVALE PARK,Park,"Ball Diamond, Playground",43.7567840888921,-79.2017192125831
ALBERT STANDING PARK,Park,Picnic Site,43.7604649362376,-79.4131720754705
DAVID CROMBIE PARK,Park,"Ball Diamond, Basketball Court, Dog Off-Leash Area, Playground",43.6487685171545,-79.3673390336933
CHERRY BEACH CLARKE BEACH PARK,Park,"Beach, Dog Off-Leash Area, Picnic Site, Washroom",43.6406162135063,-79.3393838456921
TRACE MANES PARK,Park,"Ball Diamond, Playground, Tennis Court",43.7055701921424,-79.3674495114294
AGINCOURT PARK,Park,"Playground, Tennis Court, Washroom",43.7882598441152,-79.2749181790006
TAPSCOTT WOODLOT,Park,,43.8063937274138,-79.2275288033939
VYNER GREENBELT,Park,,43.7592192410999,-79.3679902106748
HARLANDALE PARKETTE,Park,Playground,43.7603108786983,-79.4215080067587
LORD SEATON PARK,Park,"Outdoor Fitness Equipment, Playground",43.7597336343403,-79.3969293545534
POPLAR PARK,Park,"Ball Diamond, Playground",43.7558364565504,-79.1892108274768
HARRISON PROPERTIES,Park,,43.6943590052197,-79.2585112482202
DANFORTH - BIRCHMOUNT PARKETTE,Park,,43.6955127328948,-79.2669219080226
WOODBOROUGH PARK,Park,"Ball Diamond, Basketball Court, Playground",43.6968422103694,-79.4696432351612
FAIRCHILD PARKETTE,Park,,43.7853604616437,-79.4209208980448
HAIMER PARK,Park,Playground,43.7552325571086,-79.5908186131553
PLEASANTVIEW PARK,Park,"Outdoor Fitness Equipment, Playground",43.7834790551696,-79.3360321363675
COLONEL DANFORTH PARK,Park,"Dog Off-Leash Area, Picnic Site, Washroom",43.7784151332445,-79.1687754145313
HIDDEN TRAIL PARK,Park,"Outdoor Ping Pong/Table Tennis, Playground",43.7841521875965,-79.458455215459
MORNINGSIDE PARK,Park,"Firepit, Outdoor Ping Pong/Table Tennis, Picnic Site, Playground, Washroom",43.7780467185206,-79.2049864228266
PRINCESS PARK,Park,,43.7687462689566,-79.4109888865668
MONDEO PARK,Park,Playground,43.7663779304641,-79.2890753386945
CEDARBROOK PARK,Park,"Outdoor Fitness Equipment, Playground",43.7539147742004,-79.2258733052165
SECOR MEMORIAL PARK,Park,,43.7545438537099,-79.2230076814395
DRIFTWOOD PARKETTE,Park,Playground,43.7680143938548,-79.5137174397653
FIRGROVE PARK,Park,"Basketball Court, Pickleball Court, Playground, Sports Field, Tennis Court",43.7506299180344,-79.5215981441151
GIHON SPRING PARK,Park,"Ball Diamond, Basketball Court, Pickleball Court, Playground, Tennis Court, Washroom",43.7545277670049,-79.5946310987278
GARDEN AVENUE PARKETTE,Park,Playground,43.7854487915637,-79.2721583164436
PORT UNION VILLAGE COMMON PARK,Park,"Playground, Washroom",43.7757475520486,-79.1350955984634
FINCH PARKETTE,Park,,43.7803497301628,-79.414222186896
PELMO PARK,Park,"Ball Diamond, Outdoor Dry Pad, Pickleball Court, Playground, Tennis Court",43.7133754999674,-79.5176161188015
WILLOWFIELD GARDENS PARK,Park,,43.7645285361646,-79.3090462427378
COLLINGWOOD PARK,Park,Playground,43.782634345933,-79.2838963528855
RANCHDALE PARK,Park,Playground,43.7511797658698,-79.3230115741574
MCALLISTER PARK,Park,Playground,43.7526724853656,-79.4400430172777
KEMPFORD PARKETTE,Park,Playground,43.7735697043987,-79.4166671553589
NORTHTOWN PARK,Park,Playground,43.7757999254537,-79.4115908004786
CHIMNEY SWIFT PARK,Park,Playground,43.6615197110276,-79.5509875958185
WISHING WELL PARK,Park,"Ball Diamond, Playground, Tennis Court, Washroom",43.7698684464757,-79.3166203958992
AMBROSE PARKETTE,Park,,43.7707925811019,-79.3707723527528
MANSE ROAD PARK,Park,Basketball Court,43.766196646931,-79.1721177127431
ABBOTSFORD PARK,Park,Playground,43.7706298923107,-79.4216115097544
MOATFIELD FARM PARK,Park,Sports Field,43.7641211301685,-79.3586395216856
ST. ANDREWS PARK - SCARBOROUGH,Park,Ball Diamond,43.7669358261106,-79.255832027612
BLACK CREEK PARKLAND,Park,,43.7611952132064,-79.5062195895008
ISAAC DEVINS PARK,Park,"Outdoor Fitness Equipment, Playground",43.7296208834166,-79.5320643962953
BESSARION PARKETTE,Park,,43.7688188603863,-79.377107353803
ROWATSON PARK,Park,Playground,43.7488431151302,-79.2019766530729
ROWENA PARK,Park,Playground,43.7502244581586,-79.3154581647911
GWENDOLEN PARK,Park,"Ball Diamond, Outdoor Fitness Equipment, Outdoor Ping Pong/Table Tennis, Playground, Tennis Court, Washroom",43.7513187199301,-79.4199866745491
OWEN PARK,Park,Playground,43.7492882207387,-79.3908472707638
NORTHWOOD PARK,Park,"Firepit, Picnic Site, Washroom",43.7467895188799,-79.4989291078739
SPRING GARDEN PARKETTE,Park,,43.7650326303163,-79.4060564195645
ST. MARGARETS PARKETTE,Park,,43.767485611936,-79.1926058208712
THOMSON MEMORIAL PARK,Park,"Ball Diamond, Dog Off-Leash Area, Firepit, Outdoor Fitness Equipment, Picnic Site, Playground, Sports Field, Tennis Court, Washroom",43.7575786212131,-79.2533708884252
GREY ABBEY PARK,Park,Playground,43.7562949278167,-79.1720146292592
RACCOON PARK,Park,Playground,43.7051711346064,-79.3950601910284
SILVERTHORN PARKETTE,Park,Playground,43.687518317438,-79.4710649186293
LYNEDOCK PARK,Park,Playground,43.7623052666383,-79.3313406210611
BRATTY PARK,Park,,43.7573494096024,-79.4959786920388
HAWKSBURY PARK,Park,"Playground, Tennis Court",43.7708575541057,-79.3830617524566
FRANK FAUBERT WOOD LOT,Park,Dog Off-Leash Area,43.772025305579,-79.2553616466349
CLARINDA PARK,Park,Playground,43.7745204108076,-79.3692024247918
PARKVIEW PARK,Park,Playground,43.7748750427602,-79.3937634575892
LYNNGATE PARK,Park,"Ball Diamond, Playground",43.7769666607788,-79.2996313156108
REAN PARK,Park,Playground,43.7658276351026,-79.3812026218283
SANDOVER PARK,Park,Playground,43.7607992253483,-79.334108821812
DIAMOND JUBILEE PROMENADE,Park,,43.6534153024494,-79.3551583522763
DUNCAN MILL GREENBELT,Park,Sports Field,43.7602330567156,-79.3484035386963
BOND PARK,Park,"Ball Diamond, Tennis Court, Washroom",43.7464153772271,-79.3512498980165
BANTING PARK,Park,"Picnic Site, Playground",43.7490016872829,-79.4593001429813
BAKERTON PARKETTE,Park,,43.7466339371684,-79.2228271076436
DEANVAR PARKETTE,Park,Playground,43.7472958166432,-79.3082612043778
LINDYLOU PARK,Park,Playground,43.749448335639,-79.5449073173998
AILSA CRAIG PARKETTE,Park,Playground,43.7754471632516,-79.4481721774611
GRAYDON HALL PARK,Park,"Playground, Tennis Court",43.7629563031471,-79.3420432298223
DUNLACE PARK,Park,"Playground, Tennis Court",43.7627551760035,-79.3684971094416
APTED PARK,Park,"Playground, Sports Field",43.7554261997557,-79.5773737310684
ROSA AND SPENCER CLARK PARKETTE,Park,,43.7458802925035,-79.202572618636
THREE VALLEYS PARK,Park,"Playground, Tennis Court",43.7505973406638,-79.3394444920332
174 SOUDAN AVENUE PARK,Park,,43.7057468204495,-79.3917593413284
SOUTHWELL PARK,Park,Playground,43.747184230991,-79.355763865711
IRVING PAISLEY PARK,Park,"Ball Diamond, Basketball Court, Playground",43.7476479219887,-79.3824426703801
LIVINGSTON ROAD PARK SOUTH,Park,,43.7452265714464,-79.1977246376559
ANTIBES PARK,Park,Playground,43.7791711145135,-79.4479743898696
GRASETT PARK,Park,,43.647511382602,-79.3912755084545
PARKWAY FOREST PARK,Park,"Ball Diamond, Basketball Court, Dog Off-Leash Area, Outdoor Fitness Equipment, Playground, Sports Field",43.771513418939,-79.3422030461915
WOODBINE BEACH PARK,Park,"Beach, Outdoor Fitness Equipment, Picnic Site, Playground, Washroom",43.6622056104212,-79.3087540613166
DORSET PARK,Park,"Ball Diamond, Playground",43.7615052026021,-79.2843325855626
WEST BIRKDALE PARK,Park,Playground,43.7658136494354,-79.2723287409907
MEL LASTMAN SQUARE,Park,Outdoor Ping Pong/Table Tennis,43.76757858794,-79.4135404443976
EAST POINT PARK,Park,"Ball Diamond, Washroom",43.7609686036526,-79.1568780645357
MANHATTAN PARK,Park,"Ball Diamond, Playground, Sports Field",43.7537482853687,-79.294720506236
KENASTON GARDENS PARKETTE,Park,,43.7663083286001,-79.3862857514651
KAY PARK,Park,Playground,43.7579865108687,-79.592698766112
58 CURZON STREET PARK,Park,Playground,43.6648415854447,-79.3324514725014
HOLLIS KALMAR PARK,Park,,43.6939762467253,-79.2716254579454
DENTONIA PARK,Park,"Ball Diamond, Basketball Court, Cricket Pitch Field, Outdoor Ping Pong/Table Tennis, Picnic Site, Playground, Sports Field, Washroom",43.6936797661395,-79.2929017260679
MCKEE PARKETTE,Park,,43.7738080778329,-79.4127294550222
EDGEWOOD PARK,Park,"Outdoor Fitness Equipment, Playground, Sports Field",43.7676283903267,-79.2669895002672
POPLAR PLAINS PARKETTE,Park,,43.6802065108079,-79.4032278079349
DON LAKE PARKETTE,Park,,43.7810136812895,-79.4459255097139
HULLMAR PARK,Park,"Ball Diamond, Pickleball Court, Playground, Tennis Court",43.764938632392,-79.5254185601434
PETER SECOR PARK,Park,Playground,43.7615630397758,-79.1808403897242
DRUMOAK ROAD PARKETTE,Park,,43.6608282835382,-79.5288723060613
DUNVEGAN PARKETTE,Park,,43.6960311095504,-79.4090668293943
ROSEMARY PARKETTE,Park,,43.6955612391534,-79.4204707512605
HEALEY WILLAN PARK,Park,Playground,43.6592772319087,-79.41320783016
MUIRHEAD PARK,Park,"Ball Diamond, Outdoor Fitness Equipment, Playground",43.7801914773283,-79.3379590979191
ALAMOSA PARK,Park,"Playground, Tennis Court",43.7810883418558,-79.3695581541507
PEMBERTON PARKETTE,Park,Playground,43.7817631614823,-79.4094926391022
HEATHER HEIGHTS PARK,Park,Ball Diamond,43.7769557045287,-79.2155057935215
WYCHWOOD PARKETTE,Park,,43.680659312447,-79.4227111807836
HEATHER HEIGHTS WOODS,Park,Playground,43.7780447591957,-79.2174381035288
FENSIDE PARK,Park,"Ball Diamond, Pickleball Court, Playground, Tennis Court",43.7648962709531,-79.3272223149467
MARYVALE PARK,Park,"Ball Diamond, Playground, Tennis Court, Washroom",43.7530814433334,-79.3065285038638
HIGH PARK,Park,"Ball Diamond, Dog Off-Leash Area, Outdoor Dry Pad, Outdoor Fitness Equipment, Pickleball Court, Picnic Site, Playground, Sports Field, Tennis Court, Washroom",43.6468021271006,-79.462835365765
BEAUMONT PARK,Park,,43.679658374822,-79.3732256810882
MONARCH PARK,Park,"Dog Off-Leash Area, Outdoor Ping Pong/Table Tennis, Pickleball Court, Picnic Site, Playground, Washroom",43.677908132649,-79.325677517141
WOODSWORTH PARK,Park,Ball Diamond,43.7662771223651,-79.2363634978414
MITCHELL FIELD PARK,Park,Outdoor Ping Pong/Table Tennis,43.7745649924134,-79.4084124192717
CLOVERCREST PARKETTE,Park,Playground,43.7742275931179,-79.3622150340752
GRACEDALE PARK,Park,"Outdoor Fitness Equipment, Pickleball Court, Playground, Tennis Court",43.7519423372744,-79.5621766506365
ENFIELD PARK,Park,,43.5916967969184,-79.5476715512811
TWENTY THIRD STREET PARKETTE,Park,,43.5908327938731,-79.5190856635856
TWENTY FIFTH STREET PARKETTE,Park,,43.5904681313692,-79.5210107661902
LONG BRANCH PARK & CENOTAPH,Park,,43.5903848757041,-79.5319064814816
EMPRESS PARKETTE,Park,,43.7739615205665,-79.3902263686969
BAYVIEW VILLAGE PARK,Park,"Ball Diamond, Outdoor Ping Pong/Table Tennis, Pickleball Court, Playground, Tennis Court",43.7730254758739,-79.3872627358376
ELLESMERE PARK,Park,"Outdoor Dry Pad, Playground, Skateboarding, Sports Field",43.7605553461824,-79.2989340436347
ATRIA SOUTH PARK,Park,,43.7737361487828,-79.3288965813281
DONWOOD PARK,Park,"Ball Diamond, Playground",43.7569155429156,-79.2644242293511
PRIMULA PARKETTE,Park,Playground,43.7612045416996,-79.5775186354026
DR. GORDON CHONG PARK,Park,Playground,43.6715562146855,-79.3729746291307
WEST DEANE PARK,Park,"Ball Diamond, Outdoor Ping Pong/Table Tennis, Picnic Site, Playground, Tennis Court, Washroom",43.6605024448001,-79.5605573755443
BUDD SUGARMAN PARK,Park,,43.6760041117327,-79.3886443007205
VERMONT SQUARE PARK,Park,"Dog Off-Leash Area, Outdoor Ping Pong/Table Tennis, Picnic Site, Playground",43.6708251790564,-79.4153877494427
FATHER CAULFIELD PARK,Park,,43.706708311323,-79.3726095387576
AMBERDALE RAVINE PARK,Park,,43.7613481013884,-79.2531581838135
BROOKDALE PARK,Park,Playground,43.7264707707654,-79.4188282693028
RICHMOND PARK,Park,"Ball Diamond, Outdoor Fitness Equipment, Playground, Sports Field",43.8124782213045,-79.2634359196725
HENDON PARK,Park,"Ball Diamond, Playground, Tennis Court, Washroom",43.781475105622,-79.4207514304894
BATHURST QUAY,Park,,43.6335438634905,-79.3976994296813
ORIOLE PARK - TORONTO,Park,"Ball Diamond, Outdoor Ping Pong/Table Tennis, Picnic Site, Playground, Tennis Court, Washroom",43.6972457328974,-79.4002379577896
SPINNEY GREENBELT,Park,,43.7572675307723,-79.3387651569845
HAVERSON PARK,Park,Playground,43.6897776417939,-79.4649469079649
BILL HANCOX PARK,Park,"Playground, Sports Field",43.7781595493708,-79.1391307854654
CHORLEY PARK,Park,,43.6863421385547,-79.3697859568841
RAMSDEN PARK,Park,"Ball Diamond, Basketball Court, Dog Off-Leash Area, Outdoor Dry Pad, Outdoor Ping Pong/Table Tennis, Pickleball Court, Picnic Site, Playground, Tennis Court, Washroom",43.6764157216534,-79.3930150383113
TALARA PARK,Park,Playground,43.7660731468694,-79.3766190524237
ARSANDCO PARK,Park,Ball Diamond,43.748577632004,-79.2682484755912
RIVERLEA PARK,Park,Playground,43.7000415512146,-79.5239293607189
TOURNAMENT PARK,Park,"Playground, Tennis Court, Washroom",43.7515342359626,-79.3996976330704
CHARLTON PARK,Park,Playground,43.7800410560167,-79.438307817947
CROCUS PARK,Park,Playground,43.7685221400783,-79.3066786187264
GREENBRAE PARKETTE,Park,Playground,43.7603238381811,-79.2304574377489
GUILDWOOD VILLAGE PARK,Park,Playground,43.7519736804016,-79.1970915618473
SHOREHAM PARK,Park,Playground,43.7708448890209,-79.5195090445253
LOWER DON PARKLANDS,Park,,43.6908358662758,-79.3576023113547
WOODSWORTH GREENBELT,Park,,43.7627203077003,-79.363365344572
CASSELS AVENUE PLAYGROUND,Park,"Dog Off-Leash Area, Playground",43.6800694142899,-79.3068944789345
AITKEN PLACE PARK,Park,"Dog Off-Leash Area, Playground",43.6450859282695,-79.3625431783761
LAWRENCE HEIGHTS PARK,Park,Playground,43.7190933582307,-79.4428728548898
CHARLES CACCIA PARK,Park,Playground,43.6883367362778,-79.4540375505034
HICKORYNUT PARKETTE,Park,,43.7750586732817,-79.3262781082455
BEECROFT PARK,Park,,43.7677097380562,-79.4163998857966
STANLEY AVENUE PARK,Park,Playground,43.6153686784486,-79.4938274619835
JOYCE TRIMMER PARK,Park,"Basketball Court, Playground, Skateboarding, Sports Field",43.8055762949212,-79.1894591450785
CASSANDRA GREENBELT,Park,,43.746899086371,-79.330886220533
GARTHDALE PARKETTE,Park,Playground,43.7652867035607,-79.4649075294998
RAVINA GARDENS,Park,"Ball Diamond, Playground",43.6596978110788,-79.4729959778934
ELKHORN PARKETTE,Park,Playground,43.7713322435457,-79.3793756904239
EDGEWOOD PARKETTE,Park,,43.6698301151672,-79.3130452448545
COTSWOLD PARK,Park,,43.7580143030744,-79.3978460525801
DUNCANWOODS GREENBELT,Park,,43.7502467317551,-79.5566793162048
TIMBERBANK PARK,Park,"Playground, Sports Field",43.793844937467,-79.3084694924058
SCARDEN PARK,Park,"Ball Diamond, Playground",43.7748498083462,-79.3046198965659
CASSANDRA PARK,Park,"Playground, Tennis Court, Washroom",43.7547695058906,-79.3183752118466
CHARTWELL PARK,Park,"Ball Diamond, Playground, Sports Field",43.8054000488545,-79.2617725139867
HEARTHSTONE VALLEY GREENBELT,Park,,43.7662872670351,-79.4464561516294
EMPRESS TOT LOT,Park,,43.773121546221,-79.3967919091428
MAUREEN PARKETTE,Park,Playground,43.7719035392205,-79.372122911253
ALEXMUIR JUNIOR PUBLIC SCHOOL,Community Centre,,43.8090695973169,-79.2857220284861
ANSON PARK PUBLIC SCHOOL,Community Centre,,43.7261475114283,-79.2410868541842
AVONDALE ALTERNATIVE SECONDARY SCHOOL,Community Centre,,43.7595504843339,-79.4003569834989
BEVERLY GLEN JUNIOR PUBLIC SCHOOL,Community Centre,,43.7986397818662,-79.3231455998991
BLANTYRE PUBLIC SCHOOL,Community Centre,,43.6850223841557,-79.283768940023
BLOORDALE COMMUNITY SCHOOL,Community Centre,,43.6391974818382,-79.572341175264
CALICO PUBLIC SCHOOL,Community Centre,,43.7380047419208,-79.503525799776
CEDAR DRIVE JUNIOR PUBLIC SCHOOL,Community Centre,,43.7464582449918,-79.2150278534814
CEDARBRAE COLLEGIATE INSTITUTE,Community Centre,,43.7562487561255,-79.2258020365667
CHARLOTTETOWN JUNIOR ELEMENTARY SCHOOL,Community Centre,,43.7820472335875,-79.1421331967129
CHINE DRIVE PUBLIC SCHOOL,Community Centre,,43.7099201214918,-79.2416560493069
CORNELL JUNIOR PUBLIC SCHOOL,Community Centre,,43.7593344788889,-79.2180469615747
CORVETTE JUNIOR PUBLIC SCHOOL,Community Centre,,43.7265157228316,-79.2621231867797
CW JEFFERYS COLLEGIATE INSTITUTE,Community Centre,,43.758102006549,-79.5003081220406
DA MORRISON MIDDLE SCHOOL,Community Centre,,43.6954123412026,-79.3116552480633
DAVID AND MARY THOMSON COLLEGIATE INSTITUTE,Community Centre,,43.7559633307717,-79.2638163999078
ELIZABETH SIMCOE JUNIOR PUBLIC SCHOOL,Community Centre,,43.7381315989353,-79.2060026420259
ELLESMERE - STATTON PUBLIC SCHOOL,Community Centre,,43.7636007357599,-79.2874436326598
EMERY COLLEGIATE INSTITUTE,Community Centre,,43.7485311234441,-79.5386211540439
FAYWOOD ARTS-BASED CURRICULUM SCHOOL,Community Centre,,43.7398724298986,-79.4467446455194
FISHERVILLE JUNIOR HIGH SCHOOL,Community Centre,,43.7845709318041,-79.4410378106505
GEORGE B. LITTLE PUBLIC SCHOOL,Community Centre,,43.7710159617508,-79.2079777820404
GEORGES VANIER SECONDARY SCHOOL,Community Centre,,43.783292963837,-79.3510697345443
GLAMORGAN JUNIOR ELEMENTARY SCHOOL,Community Centre,,43.7713760737465,-79.2894658578715
GLEN RAVINE JUNIOR PUBLIC SCHOOL,Community Centre,,43.7382540162885,-79.2541050076687
GORDON A. BROWN MIDDLE SCHOOL,Community Centre,,43.7077101307927,-79.3054640874964
GOSFORD PUBLIC SCHOOL,Community Centre,,43.7638801703529,-79.5215867025248
HENRY HUDSON SENIOR PUBLIC SCHOOL,Community Centre,,43.7777372426067,-79.2147308791517
HIGHCASTLE PUBLIC SCHOOL,Community Centre,,43.7867552995585,-79.212512792363
HILLTOP COMMUNITY SCHOOL,Community Centre,,43.6891410232693,-79.533095757813
HOLLYCREST COMMUNITY SCHOOL,Community Centre,,43.6559559491949,-79.5831605640322
HUMBERCREST PUBLIC SCHOOL,Community Centre,,43.6604109173011,-79.4910223870169
IROQUOIS JUNIOR PUBLIC SCHOOL,Community Centre,,43.8026783819989,-79.2694445656077
ISLINGTON COMMUNITY SCHOOL,Community Centre,,43.6474904681355,-79.5277215840721
JAMES S. BELL COMMUNITY SCHOOL,Community Centre,,43.5938995194964,-79.530116954312
JOHN ENGLISH COMMUNITY SCHOOL,Community Centre,,43.6119013028756,-79.4944970015943
JOHN G. ALTHOUSE COMMUNITY SCHOOL,Community Centre,,43.6682089627068,-79.5540501348306
KINGSVIEW VILLAGE COMMUNITY SCHOOL,Community Centre,,43.6976940887093,-79.5508636309033
L'AMOREAUX COLLEGIATE INSTITUTE,Community Centre,,43.8026307128598,-79.3180959819639
LESTER B. PEARSON COLLEGIATE INSTITUTE,Community Centre,,43.8032298019423,-79.2255657230136
LORD ROBERTS JUNIOR PUBLIC SCHOOL,Community Centre,,43.7413614899468,-79.2635246290392
MCKEE PUBLIC SCHOOL,Community Centre,,43.7741165059868,-79.4105447824158
