NAME,ADDRESS_FULL,BOARD_NAME,SCHOOL_TYPE_DESC,Latitude,Longitude
OUR LADY OF PEACE CATHOLIC ELEMENTARY SCHOOL,70 Mattice Ave,Toronto Catholic District School Board,English Separate,43.6465122489888,-79.54107815468
OUR LADY OF PERPETUAL HELP CATHOLIC ELEMENTARY SCHOOL,1 1/2 Garfield Ave,Toronto Catholic District School Board,English Separate,43.687105081373,-79.3834646497375
OUR LADY OF SORROWS CATHOLIC ELEMENTARY SCHOOL,32 Montgomery Rd,Toronto Catholic District School Board,English Separate,43.6482193681748,-79.5189670333434
OUR LADY OF THE ASSUMPTION CATHOLIC ELEMENTARY SCHOOL,125 Glenmount Ave,Toronto Catholic District School Board,English Separate,43.7163703521353,-79.4316993861152
OUR LADY OF VICTORY CATHOLIC ELEMENTARY SCHOOL,70 Guestville Ave,Toronto Catholic District School Board,English Separate,43.6836610022383,-79.4898300918393
OUR LADY OF WISDOM CATHOLIC ELEMENTARY SCHOOL,10 Japonica Rd,Toronto District School Board,English Public,43.7619465822385,-79.3083463663182
OVERLAND LEARNING CENTRE,55 Overland Dr,Toronto District School Board,English Public,43.73179772358,-79.3484836114523
OVERLEA LINC,14 Overlea Blvd,Toronto District School Board,English Public,43.7037825249181,-79.3518592109504
OWEN PUBLIC SCHOOL,111 Owen Blvd,Toronto District School Board,English Public,43.7490561850855,-79.3925162004247
OXFORD COLLEGE OF CANADA SECONDARY SCHOOL ,155 Consumers Rd,,Private,43.7732105926064,-79.3327116127359
P T MONTESSORI SCHOOL,280 Culford Rd,,Private,43.7131715599365,-79.4908558223165
PALMERSTON AVENUE JR PUBLIC SCHOOL,734 Palmerston Ave,Toronto District School Board,English Public,43.6681449064113,-79.4152049534391
PAPE AVENUE JR PUBLIC SCHOOL,220 Langley Ave,Toronto District School Board,English Public,43.670351887554,-79.3418936177203
PARK LANE PUBLIC SCHOOL,60 Park Lane Crcl,Toronto District School Board,English Public,43.7289236202676,-79.3668200605055
PARK LAWN JR MDL SCHOOL,71 Ballacaine Dr,Toronto District School Board,English Public,43.6377066076306,-79.4964469164461
PARKDALE COLLEGIATE INSTITUTE,209 Jameson Ave,Toronto District School Board,English Public,43.6396575139163,-79.4360685050841
PARKDALE JR & SR PUBLIC SCHOOL,78 Seaforth Ave,Toronto District School Board,English Public,43.6431872870807,-79.4367985750645
PARKFIELD JR SCHOOL ,31 Redgrave Dr,Toronto District School Board,English Public,43.6822877769246,-79.5697578514709
PARKSIDE ELEMENTARY SCHOOL ,401 Cedarvale Ave,Toronto District School Board,English Public,43.6994434678363,-79.3163183865433
PARKVIEW ALTERNATIVE SCHOOL ,1641 Pharmacy Ave,Toronto District School Board,English Public,43.7673772800379,-79.313002607885
PAUL PENNA DOWNTOWN JEWISH DAY SCHOOL & MILES NADAL JEWISH COMMUNITY CENTRE,750 Spadina Ave,,Private,43.6662065898734,-79.4040622529464
PAULINE JOHNSON JR PUBLIC SCHOOL,35 Dunmurray Blvd,Toronto District School Board,English Public,43.7851298582651,-79.3035712981415
PAULINE JR PUBLIC SCHOOL,100 Pauline Ave,Toronto District School Board,English Public,43.6624891075822,-79.4391436705617
PELMO PARK PUBLIC SCHOOL ,180 Gary Dr,Toronto District School Board,English Public,43.7120567278162,-79.5181161605692
PENGUIN PRIVATE SCHOOL,3467 Lake Shore Blvd W,,Private,43.595130557325,-79.5297748820645
PERCY WILLIAMS JR PUBLIC SCHOOL ,35 White Heather Blvd,Toronto District School Board,English Public,43.8126668817723,-79.2656585281205
PERE PHILIPE LAMARCHE CATHOLIC SECONDARY SCHOOL,2850 Eglinton Ave E,Conseil scolaire de district catholique Centre-Sud,French Separate,43.7388885327578,-79.24070575989
PERTH AVENUE JR PUBLIC SCHOOL,14 Ruskin Ave,Toronto District School Board,English Public,43.6628313614165,-79.4524196858968
PHOENIX MONTESSORI SCHOOL,2 Station Rd,,Private,43.6129864450901,-79.4936820868974
PIERRE LAPORTE MDL SCHOOL,1270 Wilson Ave,Toronto District School Board,English Public,43.7250745328027,-79.4921243121893
PINEWAY PUBLIC SCHOOL,110 Pineway Blvd,Toronto District School Board,English Public,43.7964177776079,-79.3745155238261
PLEASANT PUBLIC SCHOOL,288 Pleasant Ave,Toronto District School Board,English Public,43.7899554182757,-79.4345576870743
PLEASANT VIEW JR HIGH SCHOOL,175 Brian Dr,Toronto District School Board,English Public,43.7874877559234,-79.3339032144143
POLARIS LEARNING CENTRE SCHOOL,1560 Bayview Ave,,Private,43.7052280891311,-79.3753373121749
POPE FRANCIS CATHOLIC ELEMENTARY SCHOOL,319 Ossington Ave,Toronto Catholic District School Board,English Separate,43.6516313656822,-79.4210161849604
POPLAR ROAD JR PUBLIC SCHOOL,66 Dearham Wood,Toronto District School Board,English Public,43.7537306281654,-79.1872408418527
PORT ROYAL PUBLIC SCHOOL ,408 Port Royal Trl,Toronto District School Board,English Public,43.8246324049807,-79.2899667499679
PORTAGE TRAIL COMMUNITYSCHOOL,100 Sidney Belsey Cres,Toronto District School Board,English Public,43.6922961842952,-79.5097668839041
PRECIOUS BLOOD CATHOLIC ELEMENTARY SCHOOL,1035 Pharmacy Ave,Toronto Catholic District School Board,English Separate,43.7393564303003,-79.3022374245071
PRESTEIGN HEIGHTS ELEMENTARY SCHOOL ,2570 St Clair Ave E,Toronto District School Board,English Public,43.7055433445086,-79.3171939752515
PRINCE OF PEACE CATHOLIC ELEMENTARY SCHOOL,255 Alton Towers Crcl,Toronto Catholic District School Board,English Separate,43.8253890671487,-79.2789443071917
PRINCESS MARGARET JR SCHOOL,65 Tromley Dr,Toronto District School Board,English Public,43.6712220300167,-79.5590577552409
PROSSERMAN JEWISH COMMUNITY CENTRE & TORAH HIGH - PROSSERMAN JCC CAMPUS,4588 Bathurst St,,Private,43.7628232394043,-79.4416656175102
PURE DEGREE MANDARIN SCHOOL,2760 Victoria Park Ave,,Private,43.7869672548937,-79.3290976109113
QUEEN ALEXANDRA MDL SCHOOL,181 Broadview Ave,Toronto District School Board,English Public,43.6616429603441,-79.3500911323149
QUEEN'S COLLEGIATE ,200 Ronson Dr,,Private,43.6939994793486,-79.5696376319114
QUEEN'S ELITE ACADEMY OF CANADA,3650 Victoria Park Ave,,Private,43.8079510484941,-79.33882932977
QUO VADIS ELEMENTARY SCHOOL,4258 Bloor St W,,Private,43.634619391021,-79.5688523206208
R H KING ACADEMY,3800 St Clair Ave E,Toronto District School Board,English Public,43.7226223410982,-79.2374500349757
R H MCGREGOR ELEMENTARY SCHOOL,555 Mortimer Ave,Toronto District School Board,English Public,43.6899952579101,-79.3271357421257
R J LANG ELEMENTARY & MDL SCHOOL,227 Drewry Ave,Toronto District School Board,English Public,43.7834853825344,-79.4265104765386
RANCHDALE PUBLIC SCHOOL ,60 Ranchdale Cres,Toronto District School Board,English Public,43.7524580000985,-79.3232914375889
RAWLINSON COMMUNITY SCHOOL ,231 Glenholme Ave,Toronto District School Board,English Public,43.6839770688827,-79.4400434190871
REGAL ROAD JR PUBLIC SCHOOL ,95 Regal Rd,Toronto District School Board,English Public,43.6737751677408,-79.4400632870577
REGENT HEIGHTS PUBLIC SCHOOL,555 Pharmacy Ave,Toronto District School Board,English Public,43.7070156248448,-79.2891326348503
REGINA MUNDI CATHOLIC ELEMENTARY SCHOOL,70 Playfair Ave,Toronto Catholic District School Board,English Separate,43.7099198210096,-79.4593958766171
RENE GORDON HEALTH & WELLNESS ACADEMY ,20 Karen Rd,Toronto District School Board,English Public,43.7619030433066,-79.3401430648432
REXDALE LEARNING CENTRE LINC,30 Barrhead Cres,Toronto District School Board,English Public,43.7193132274678,-79.5665521913805
RICHVIEW COLLEGIATE INSTITUTE ,1738 Islington Ave,Toronto District School Board,English Public,43.6786465333719,-79.5395009465865
RIPPLETON PUBLIC SCHOOL,21 Rippleton Rd,Toronto District School Board,English Public,43.7409048373993,-79.3601204660189
RIVERCREST JR SCHOOL,30 Harefield Dr,Toronto District School Board,English Public,43.729716180075,-79.5695177435715
RIVERDALE COLLEGIATE INSTITUTE,1094 Gerrard St E,Toronto District School Board,English Public,43.6700476981757,-79.3348598191726
ROBBINS HEBREW ACADEMY,1700 Bathurst St,,Private,43.6954265728918,-79.4244002758798
ROBERT SERVICE SR PUBLIC SCHOOL ,945 Danforth Rd,Toronto District School Board,English Public,43.7290251523698,-79.2511781787807
ROCKCLIFFE MDL SCHOOL,400 Rockcliffe Blvd,Toronto District School Board,English Public,43.6738651424808,-79.4888938172078
ROCKFORD PUBLIC SCHOOL,60 Rockford Rd,Toronto District School Board,English Public,43.7858005190036,-79.4524414110058
RODEN PUBLIC & EQUINOX HOLISTIC ALTERNATIVE,151 Hiawatha Rd,Toronto District School Board,English Public,43.6738732738586,-79.3230764738016
ROLPH ROAD ELEMENTARY SCHOOL,31 Rolph Rd,Toronto District School Board,English Public,43.6998541229578,-79.3660007150713
RONALD MCDONALD HOUSE,240 Mc Caul St,,Private,43.6582071469997,-79.393302291768
ROSE AVENUE JR PUBLIC SCHOOL,675 Ontario St,Toronto District School Board,English Public,43.6703164704159,-79.3727880966405
ROSEDALE DAY SCHOOL,131 Bloor St W,,Private,43.6687534267963,-79.3923942727036
ROSEDALE HEIGHTS SCHOOL OF THE ARTS,711 Bloor St E,Toronto District School Board,English Public,43.6739396616654,-79.3660163370219
ROSEDALE JR PUBLIC SCHOOL ,22 South Dr,Toronto District School Board,English Public,43.6776557315322,-79.38168602675
ROSELANDS JR PUBLIC SCHOOL,990 Jane St,Toronto District School Board,English Public,43.6812267942846,-79.4990610012849
ROSETHORN JR SCHOOL,2 Remington Dr,Toronto District School Board,English Public,43.6601566099814,-79.5394518624762
"ROTMAN SCHOOL OF MANAGEMENT - U OF T, BLDG 134",105 St George St,,University,43.6651895251716,-79.3984922009197
ROUGE VALLEY EDUCATION CENTRE,3351 Ellesmere Rd,,Private,43.7871320727423,-79.1841251741149
ROUGE VALLEY PUBLIC SCHOOL,30 Durnford Rd,Toronto District School Board,English Public,43.7993862553854,-79.1512873936937
ROYAL CROWN ACADEMIC SCHOOL,4620 Finch Ave E,,Private,43.8064621918666,-79.2760182592632
ROYAL ST GEORGES COLLEGE SCHOOL - ADVANCEMENT,128 Howland Ave,,Private,43.6698166095557,-79.4105667539922
ROYAL ST GEORGE'S COLLEGE SCHOOL - JR SCHOOL,126 Howland Ave,,Private,43.6696420562186,-79.4105213296825
ROYAL ST GEORGES COLLEGE SCHOOL - MAIN ADDRESS,120 Howland Ave,,Private,43.6693390569389,-79.4105143147346
ROYAL ST GEORGES COLLEGE SCHOOL - SEE HOUSE,120 Howland Ave,,Private,43.6693390569389,-79.4105143147346
ROYAL ST GEORGE'S COLLEGE- SR SCHOOL,100 Howland Ave,,Private,43.6689998744924,-79.4102575107428
ROYWOOD PUBLIC SCHOOL,11 Roywood Dr,Toronto District School Board,English Public,43.7647240733216,-79.3217731783625
RUNNYMEDE COLLEGIATE & MOUNTVIEW ALTERNATIVE,569 Jane St,Toronto District School Board,English Public,43.6635322654948,-79.4898113825241
RUNNYMEDE JR & SR PUBLIC SCHOOL,357 Runnymede Rd,Toronto District School Board,English Public,43.6559293055801,-79.4774817133393
RUTHERFORD PRIVATE SCHOOL AND DAYCARE,4789 Yonge St,,Private,43.7613374700342,-79.4101604913495
RYERSON COMMUNITY SCHOOL & DOWNTOWN VOCAL MUSIC ACADEMY,96 Denison Ave,Toronto District School Board,English Public,43.6512817054496,-79.4023797268448
S/E YEAR ROUND ALTERNATIVE & SCARBOROUGH CENTRE,720 Midland Ave,Toronto District School Board,English Public,43.7283605174473,-79.2565866863318
SACRE COEUR CATHOLIC ELEMENTARY SCHOOL,98 Essex St,Conseil scolaire de district catholique Centre-Sud,French Separate,43.667857556286,-79.4242134066346
SACRED HEART CATHOLIC ELEMENTARY SCHOOL,75 Hupfield Trl,Toronto Catholic District School Board,English Separate,43.8121839993684,-79.2201440043568
SAINT FRERE ANDRE SECONDARY SCHOOL,330 Lansdowne Ave,Conseil scolaire de district catholique Centre-Sud,French Separate,43.6523836303418,-79.4412354246502
SALAHEDDIN ISLAMIC SCHOOL,741 Kennedy Rd,,Private,43.7308876997041,-79.2660025416168
SAMUEL HEARNE MDL SCHOOL ,21 Newport Ave,Toronto District School Board,English Public,43.6950056241564,-79.2834799574648
SANTA MARIA CATHOLIC ELEMENTARY SCHOOL,25 Avon Ave,Toronto Catholic District School Board,English Separate,43.681541969503,-79.477451584347
SATEC AT W A PORTER COLLEGIATE INSTITUTE,40 Fairfax Cres,Toronto District School Board,English Public,43.7165934572119,-79.2872695164287
SATHYA SAI ELEMENTARY SCHOOL,451 Ellesmere Rd,,Private,43.7615025698396,-79.2963726971157
SCARBOROUGH VILLAGE PUBLIC SCHOOL,15 Luella St,Toronto District School Board,English Public,43.7441193622963,-79.2220717938636
"SCHOOL OF CONTINUING STUDIES - U OF T, BLDG 103",158 St George St,,University,43.6667116247334,-79.3999838623448
SCHOOL OF EXPERIENTIAL EDUCATION,40 McArthur St,Toronto District School Board,English Public,43.7016350249789,-79.5463909750587
"SCHOOL OF GRADUATE STUDIES - U OF T, BLDG 43",65 St George St,,University,43.6620194432217,-79.3972438849395
SECOND STREET JR MDL SCHOOL,71 Second St,Toronto District School Board,English Public,43.6037250776607,-79.5000229034999
SECORD ELEMENTARY SCHOOL ,101 Barrington Ave,Toronto District School Board,English Public,43.6923788956395,-79.3018312433153
SEED ALTERNATIVE SCHOOL,885 Dundas St E,Toronto District School Board,English Public,43.6622721119517,-79.3503749917097
SEERAH MISSION SCHOOL,43 Railside Rd,,Private,43.7384655983024,-79.320584548426
SELWYN ELEMENTARY SCHOOL,1 Selwyn Ave,Toronto District School Board,English Public,43.7084396528702,-79.3063259433172
SENATOR O'CONNOR COLLEGE SCHOOL,60 Rowena Dr,Toronto Catholic District School Board,English Separate,43.7508272676387,-79.3173685458626
SENECA COLLEGE (JANE CAMPUS),21 Beverly Hills Dr,,College,43.7182729620827,-79.5098753260404
SENECA COLLEGE (NEWNHAM CAMPUS),1750 Finch Ave E,,College,43.7957808076358,-79.3489876442641
SENECA COLLEGE (SENECA AT YORK CAMPUS),70 The Pond Rd,,College,43.7712748959766,-79.49885427876
SENECA COLLEGE (YORKGATE CAMPUS) ,1 York Gate Blvd,,College,43.758498548546,-79.5194393493309
SENECA HILL PRIVATE SCHOOL,33 Overland Dr,,Private,43.7320689264007,-79.3474585131462
SENECA HILL PUBLIC SCHOOL,625 Seneca Hill Dr,Toronto District School Board,English Public,43.7908704223355,-79.3502969872857
SENECA SCHOOL,580 Rathburn Rd,Toronto District School Board,English Public,43.650933953139,-79.582545826113
SEVENTH STREET JR SCHOOL,101 Seventh St,Toronto District School Board,English Public,43.5999243685511,-79.5041938387474
SHAUGHNESSY PUBLIC SCHOOL,30 Shaughnessy Blvd,Toronto District School Board,English Public,43.7702840439533,-79.3516008694888
SHEPPARD PUBLIC & AFRICENTRIC ALTERNATIVE,1430 Sheppard Ave W,Toronto District School Board,English Public,43.7454243556118,-79.4882606578029
SHIRDI SAI SCHOOL OF CANADA,2701 Markham Rd,,Private,43.8198542635182,-79.2454854692997
SHIRLEY ST JR & CITY VIEW ALTERNATIVE,38 Shirley St,Toronto District School Board,English Public,43.6485242370315,-79.4367221725004
SHOREHAM PUBLIC SPORTS AND WELLNESS ACADEMY ,31 Shoreham Dr,Toronto District School Board,English Public,43.7687995439219,-79.5173879692824
SIDNEY LEDSON INSTITUTE FOR INTELL'L ADV'MT SCHOOL,220 Duncan Mill Rd,,Private,43.7622578372184,-79.3528039776317
SILVER CREEK PRESCHOOL,65 Hartsdale Dr,,Private,43.6832284014611,-79.5452280190765
SILVER SPRINGS PUBLIC SCHOOL,222 Silver Springs Blvd,Toronto District School Board,English Public,43.8044295089524,-79.3023769660098
SILVERTHORN COLLEGIATE INSTITUTE,291 Mill Rd,Toronto District School Board,English Public,43.6378359132721,-79.5803885455116
SILVERTHORN COMMUNITY SCHOOL,300 Kane Ave,Toronto District School Board,English Public,43.6872494240615,-79.4694151111639
SIMRA ACADEMY PRIVATE SCHOOL,2929 Lawrence Ave E,,Private,43.7540145221547,-79.2517592259259
SIR ADAM BECK JR SCHOOL,544 Horner Ave,Toronto District School Board,English Public,43.6017812323731,-79.5482756661428
SIR ALEXANDER MACKENZIE SR PUBLIC SCHOOL,33 HEATHER RD ,Toronto District School Board,English Public,43.7893650361485,-79.2731724486555
SIR ERNEST MACMILLAN SR PUBLIC SCHOOL ,149 Huntsmill Blvd,Toronto District School Board,English Public,43.8066383253939,-79.3286382346771
SIR JOHN A MACDONALD COLLEGIATE INSTITUTE ,2300 Pharmacy Ave,Toronto District School Board,English Public,43.7870773578969,-79.3236705089564
SIR OLIVER MOWAT COLLEGIATE INSTITUTE,5400 Lawrence Ave E,Toronto District School Board,English Public,43.7793019336324,-79.1422383098415
SIR SAMUEL B STEELE JR PUBLIC SCHOOL,131 Huntsmill Blvd,Toronto District School Board,English Public,43.8070663083017,-79.3275418257916
SIR WILFRID LAURIER & NATIVE LEARNING CTR EAST,145 Guildwood Pkwy,Toronto District School Board,English Public,43.7470335031665,-79.1969914784391
SIR WILLIAM OSLER HIGH SCHOOL,1050 Huntingwood Dr,,Private,43.7975664888386,-79.2874013328849
SLOANE PUBLIC SCHOOL,110 Sloane Ave,Toronto District School Board,English Public,43.7312122256091,-79.3103396611409
SMITHFIELD MDL SCHOOL,175 Mount Olive Dr,Toronto District School Board,English Public,43.7500111297374,-79.5957518765444
SOLID ROCK ACADEMY,19 Woodbine Downs Blvd,,Private,43.7345942318218,-79.6059762803915
SPRUCECOURT JR PUBLIC SCHOOL,70 Spruce St,Toronto District School Board,English Public,43.6644860052749,-79.3638299150084
ST AGATHA CATHOLIC ELEMENTARY SCHOOL,49 Cathedral Bluffs Dr,Toronto Catholic District School Board,English Separate,43.7235532119492,-79.2296265608002
ST AGNES CATHOLIC ELEMENTARY SCHOOL,280 Otonabee Ave,Toronto Catholic District School Board,English Separate,43.7985754806081,-79.4026042496772
ST AIDAN CATHOLIC ELEMENTARY SCHOOL,3521 Finch Ave E,Toronto Catholic District School Board,English Separate,43.7975235474846,-79.309250779354
ST ALBERT CATHOLIC ELEMENTARY SCHOOL,1125 Midland Ave,Toronto Catholic District School Board,English Separate,43.7436410391902,-79.2615107448057
ST ALPHONSUS CATHOLIC ELEMENTARY SCHOOL,60 Atlas Ave,Toronto Catholic District School Board,English Separate,43.6829136856874,-79.4322064448468
ST AMBROSE CATHOLIC ELEMENTARY SCHOOL,20 Coules Crt,Toronto Catholic District School Board,English Separate,43.6083700983071,-79.5501228703137
ST ANDRE CATHOLIC ELEMENTARY SCHOOL,36 Yvonne Ave,Toronto Catholic District School Board,English Separate,43.7240233234967,-79.5178611183303
ST ANDREW CATHOLIC ELEMENTARY SCHOOL,2533 Kipling Ave,Toronto Catholic District School Board,English Separate,43.7449311405296,-79.5823817817994
ST ANDREWS & ALTERNATIVE SCARBOROUGH,60 Brimorton Dr,Toronto District School Board,English Public,43.766645247168,-79.2547962816571
ST ANDREW'S MIDDLE SCHOOL,131 Fenn Ave,Toronto Catholic District School Board,English Separate,43.7515973528757,-79.3903297628128
ST ANGELA CATHOLIC ELEMENTARY SCHOOL,220 Mount Olive Dr,Toronto Catholic District School Board,English Separate,43.7545214979956,-79.5969028425731
"ST ANNE CATHOLIC ACADEMY, SCHOOL OF VIRTUAL LEARNING",3338 Bayview Ave,Toronto Catholic District School Board,English Separate,43.7927117467235,-79.3945883858887
ST ANSELM CATHOLIC ELEMENTARY SCHOOL,182 Bessborough Dr,Toronto Catholic District School Board,English Separate,43.705394385776,-79.3715951604766
ST ANTHONY CATHOLIC ELEMENTARY SCHOOL,130 Shanly St,Toronto Catholic District School Board,English Separate,43.6636047930609,-79.4349208399043
ST ANTOINE DANIEL CATHOLIC ELEMENTARY SCHOOL (CLOSED FOR RENO),160 Finch Ave W,Toronto Catholic District School Board,English Separate,43.7770108312538,-79.4298447653191
ST ANTOINE DANIEL CATHOLIC ELEMENTARY SCHOOL (TEMP LOC),20 Beverly Hills Dr,Toronto Catholic District School Board,English Separate,43.7188636924238,-79.5102270418892
ST AUGUSTINE CATHOLIC ELEMENTARY SCHOOL,98 Shoreham Dr,Toronto Catholic District School Board,English Separate,43.7682365170564,-79.5250642852238
ST BARBARA CATHOLIC ELEMENTARY SCHOOL,25 Janray Dr,Toronto Catholic District School Board,English Separate,43.7624687290814,-79.2190606152536
ST BARNABAS CATHOLIC ELEMENTARY SCHOOL,30 Washburn Way,Toronto Catholic District School Board,English Separate,43.7972412194214,-79.2285119174515
ST BARTHOLOMEW CATHOLIC ELEMENTARY SCHOOL,51 Heather Rd,Toronto Catholic District School Board,English Separate,43.7898721388974,-79.2716069013283
ST BASIL THE GREAT COLLEGE SCHOOL,20 Starview Lane,Toronto Catholic District School Board,English Separate,43.7277071830707,-79.5333274754313
ST BEDE CATHOLIC ELEMENTARY SCHOOL,521 Sewells Rd,Toronto Catholic District School Board,English Separate,43.8179789081655,-79.206547703276
ST BENEDICT CATHOLIC ELEMENTARY SCHOOL,2202 Kipling Ave,Toronto Catholic District School Board,English Separate,43.7231852513477,-79.5729230452548
ST BERNARD CATHOLIC ELEMENTARY SCHOOL,12 Duckworth St,Toronto Catholic District School Board,English Separate,43.702525970079,-79.5000699895207
ST BONAVENTURE CATHOLIC ELEMENTARY SCHOOL,1340 Leslie St,Toronto Catholic District School Board,English Separate,43.7329910898589,-79.3560547955523
ST BONIFACE CATHOLIC ELEMENTARY SCHOOL,20 Markanna Dr,Toronto Catholic District School Board,English Separate,43.7405509095453,-79.2198176482125
ST BRENDAN CATHOLIC ELEMENTARY SCHOOL,186 Centennial Rd,Toronto Catholic District School Board,English Separate,43.7825469523064,-79.1492505532434
ST BRIGID CATHOLIC ELEMENTARY SCHOOL,50 Woodmount Ave,Toronto Catholic District School Board,English Separate,43.6868167648153,-79.3168473888951
ST BRUNO & ST RAYMOND CATHOLIC ELEMENTARY SCHOOL (FUTURE SITE),270 Barton Ave,Toronto Catholic District School Board,English Separate,43.6659535313669,-79.4230151587344
ST BRUNO AND ST RAYMOND CATHOLIC ELEMENTARY SCHOOL,402 Melita Cres,Toronto Catholic District School Board,English Separate,43.6732399543957,-79.4270629277561
ST CATHERINE CATHOLIC ELEMENTARY SCHOOL,30 Roanoke Rd,Toronto Catholic District School Board,English Separate,43.7423352674519,-79.3247390774717
ST CECILIA CATHOLIC ELEMENTARY SCHOOL,355 Annette St,Toronto Catholic District School Board,English Separate,43.6607945735038,-79.474657940229
ST CHARLES CATHOLIC ELEMENTARY SCHOOL,50 Claver Ave,Toronto Catholic District School Board,English Separate,43.7132818927358,-79.4513506942199
ST CHARLES GARNIER CATHOLIC ELEMENTARY SCHOOL,20 Stong Crt,Toronto Catholic District School Board,English Separate,43.7623421281327,-79.5180641246057
ST CLARE CATHOLIC ELEMENTARY SCHOOL,124 Northcliffe Blvd,Toronto Catholic District School Board,English Separate,43.6794114666125,-79.441551585718
ST CLEMENT CATHOLIC ELEMENTARY SCHOOL,4319 Bloor St W,Toronto Catholic District School Board,English Separate,43.6322472865153,-79.5738081912146
ST CLEMENTS EARLY LEARNING,70 St Clements Ave,,Private,43.7126108784526,-79.4017937748063
ST CLEMENTS SCHOOL,21 St Clements Ave,,Private,43.7126016230402,-79.4003250668582
ST COLUMBA CATHOLIC ELEMENTARY SCHOOL,10 John Tabor Trl,Toronto Catholic District School Board,English Separate,43.8061934479288,-79.2118274058293
ST CONRAD CATHOLIC ELEMENTARY SCHOOL,5 Exbury Rd,Toronto District School Board,English Public,43.7297224090052,-79.49452430884
ST CYRIL CATHOLIC ELEMENTARY SCHOOL,18 Kempford Blvd,Toronto Catholic District School Board,English Separate,43.7769535192123,-79.4166279833308
ST DEMETRIUS CATHOLIC ELEMENTARY SCHOOL,125 La Rose Ave,Toronto Catholic District School Board,English Separate,43.6846542136853,-79.5219659420764
ST DENIS CATHOLIC ELEMENTARY SCHOOL,67 Balsam Ave,Toronto Catholic District School Board,English Separate,43.6729983466905,-79.2899076162567
ST DOMINIC SAVIO CATHOLIC ELEMENTARY SCHOOL,50 Tideswell Blvd,Toronto Catholic District School Board,English Separate,43.7982843710237,-79.1560238705896
ST DOROTHY CATHOLIC ELEMENTARY SCHOOL,155 John Garland Blvd,Toronto Catholic District School Board,English Separate,43.7314927043501,-79.5917397330749
ST DUNSTAN CATHOLIC ELEMENTARY SCHOOL,14 Pharmacy Ave,Toronto Catholic District School Board,English Separate,43.6934291968288,-79.2842391958233
ST EDMUND CAMPION CATHOLIC ELEMENTARY SCHOOL,30 Highcastle Rd,Toronto Catholic District School Board,English Separate,43.7881110156292,-79.2157156151986
ST EDWARD CATHOLIC ELEMENTARY SCHOOL,1 Botham Rd,Toronto Catholic District School Board,English Separate,43.7534007337369,-79.4135471740452
ST ELIZABETH CATHOLIC ELEMENTARY SCHOOL,5 Redcar Ave,Toronto Catholic District School Board,English Separate,43.6351551674958,-79.5574536757453
ST ELIZABETH SETON CATHOLIC ELEMENTARY SCHOOL,25 Havenview Rd,Toronto Catholic District School Board,English Separate,43.7889512448555,-79.2467058262956
ST EUGENE CATHOLIC ELEMENTARY SCHOOL,30 Westroyal Rd,Toronto Catholic District School Board,English Separate,43.692580136991,-79.537175747205
ST FIDELIS CATHOLIC ELEMENTARY SCHOOL,9 Bannerman St,Toronto Catholic District School Board,English Separate,43.7171615273965,-79.4853065043738
ST FLORENCE CATHOLIC ELEMENTARY SCHOOL,101 Murison Blvd,Toronto Catholic District School Board,English Separate,43.798413963811,-79.2070022817085
ST FRANCIS DE SALES CATHOLIC ELEMENTARY SCHOOL,333 Firgrove Cres,Toronto Catholic District School Board,English Separate,43.7541329146481,-79.5191245071479
ST FRANCIS OF ASSISI CATHOLIC ELEMENTARY SCHOOL,80 Clinton St,Toronto Catholic District School Board,English Separate,43.6561998670143,-79.4146281224284
ST FRANCIS XAVIER CATHOLIC ELEMENTARY SCHOOL,53 Gracefield Ave,Toronto Catholic District School Board,English Separate,43.7108495114267,-79.483407061155
ST GABRIEL CATHOLIC ELEMENTARY SCHOOL,396 Spring Garden Ave,Toronto Catholic District School Board,English Separate,43.7690492872661,-79.3909333155871
ST GABRIEL LALEMANT CATHOLIC ELEMENTARY SCHOOL,160 Crow Trl,Toronto Catholic District School Board,English Separate,43.8127036322107,-79.2267274764451
ST GEORGE ACADEMY,595 Sheppard Ave E,,Private,43.7673116597599,-79.3836445077188
ST GEORGE'S JR SCHOOL,70 Princess Anne Cres,Toronto District School Board,English Public,43.6726005054962,-79.5417121934287
ST GERALD CATHOLIC ELEMENTARY SCHOOL,200 Old Sheppard Ave,Toronto Catholic District School Board,English Separate,43.7807132742098,-79.3263798211511
ST GREGORY CATHOLIC ELEMENTARY SCHOOL,126 Rathburn Rd,Toronto Catholic District School Board,English Separate,43.6606760663976,-79.5448985655353
ST HELEN CATHOLIC ELEMENTARY SCHOOL,1196 College St,Toronto Catholic District School Board,English Separate,43.6520845728443,-79.4361563218923
ST HENRY CATHOLIC ELEMENTARY SCHOOL,100 Bamburgh Crcl,Toronto District School Board,English Public,43.8136943030972,-79.3278303529869
ST IGNATIUS OF LOYOLA CATHOLIC ELEMENTARY SCHOOL,2350 McCowan Rd,Toronto Catholic District School Board,English Separate,43.8031579712554,-79.2652486874085
ST ISAAC JOGUES CATHOLIC ELEMENTARY SCHOOL,1330 York Mills Rd,Toronto Catholic District School Board,English Separate,43.7624150171565,-79.3218011715683
ST JAMES CATHOLIC ELEMENTARY SCHOOL,230 Humbercrest Blvd,Toronto Catholic District School Board,English Separate,43.6646903893884,-79.4952075334152
