price,list_price,sold_price,home_type,home_type_bucket,neighbourhood,latitude,longitude,bedrooms,bedrooms_plus,bathrooms,estimated_area_sqft,Distance_to_School,Distance_to_Hospital,Distance_to_Park,Distance_to_Library,Distance_to_Bank,Distance_to_Pharmacy,Distance_to_Grocery,Distance_to_Subway,Restaurants_Within_1km,Parks_Within_2km,Schools_Within_2km,_id,AREA_ID,AREA_ATTR_ID,PARENT_AREA_ID,AREA_SHORT_CODE,AREA_LONG_CODE,AREA_NAME,AREA_DESC,CLASSIFICATION,CLASSIFICATION_CODE,OBJECTID,Neighbourhood
2249100.0,2249100.0,2249100.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Yonge-St. Clair,43.695842,-79.4021059,6,2,6,4250.0,434.38,2291.43,216.6,1117.84,580.3,498.31,533.27,451.74,30,61,47,61,2502306,26022821,,97,97,Yonge-St.Clair,Yonge-St.Clair (97),Not an NIA or Emerging Neighbourhood,,17825697.0,Yonge-St.Clair
2389000.0,2389000.0,2389000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Kensington Chinatown,43.6523291,-79.3946436,2,1,5,2750.0,260.39,613.13,195.82,696.9,169.71,157.26,138.53,582.54,383,92,74,81,2502286,26022801,,78,78,Kensington-Chinatown,Kensington-Chinatown (78),Not an NIA or Emerging Neighbourhood,,17826017.0,Kensington-Chinatown
2498000.0,2498000.0,2498000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Dovercourt-Wallace Emerson-Junction,43.6694897,-79.4324791,2,0,2,700.0,78.09,1638.48,153.4,654.62,775.51,278.07,707.12,932.7,31,63,47,3,2502364,26022879,,172,172,Dovercourt Village,Dovercourt Village (172),Not an NIA or Emerging Neighbourhood,,17824769.0,Dovercourt Village
2295000.0,2295000.0,2295000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,High Park Swansea,43.6473901,-79.4849558,6,0,5,2250.0,130.57,1930.76,308.06,572.13,303.49,233.74,617.25,294.89,30,47,22,101,2502266,26022781,,87,87,High Park-Swansea,High Park-Swansea (87),Not an NIA or Emerging Neighbourhood,,17826337.0,High Park-Swansea
2148888.0,2148888.0,2148888.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Corso Italia Davenport,43.6779982,-79.4404395,8,0,4,4250.0,180.81,2003.7,95.64,192.84,202.46,216.59,635.81,2013.45,58,57,41,65,2502302,26022817,,92,92,Corso Italia-Davenport,Corso Italia-Davenport (92),Not an NIA or Emerging Neighbourhood,,17825761.0,Corso Italia-Davenport
2275000.0,2275000.0,2275000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Trinity Bellwoods,43.6536547,-79.4134565,7,0,5,4250.0,192.04,641.4,188.56,566.01,188.41,195.08,481.32,1228.27,185,76,66,106,2502261,26022776,,81,81,Trinity-Bellwoods,Trinity-Bellwoods (81),Not an NIA or Emerging Neighbourhood,,17826417.0,Trinity-Bellwoods
2499000.0,2499000.0,2499000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,The Beaches,43.6690257,-79.2961408,4,0,3,2250.0,359.32,3281.56,200.57,223.46,190.5,333.31,214.43,2269.42,34,36,20,93,2502274,26022789,,63,63,The Beaches,The Beaches (63),Not an NIA or Emerging Neighbourhood,,17826209.0,The Beaches
2150000.0,2150000.0,2150000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Annex,43.6739568,-79.3954711,5,0,3,2250.0,289.04,1447.37,153.86,594.25,98.01,92.14,216.34,592.38,105,94,67,63,2502304,26022819,,95,95,Annex,Annex (95),Not an NIA or Emerging Neighbourhood,,17825729.0,Annex
2324900.0,2324900.0,2324900.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Annex,43.6712247,-79.4066813,8,0,6,4250.0,190.56,1009.41,171.89,428.63,528.87,428.07,574.98,338.21,104,91,61,63,2502304,26022819,,95,95,Annex,Annex (95),Not an NIA or Emerging Neighbourhood,,17825729.0,Annex
2499900.0,2499900.0,2499900.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Regent Park,43.6582673,-79.3571748,4,2,5,2250.0,271.75,924.8,126.76,778.44,347.64,200.0,313.18,1889.09,65,88,49,84,2502283,26022798,,72,72,Regent Park,Regent Park (72),Neighbourhood Improvement Area,NIA,17826065.0,Regent Park
2500000.0,2500000.0,2500000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Annex,43.6733743,-79.4042803,4,1,4,2750.0,345.25,1022.65,421.67,634.88,642.73,346.34,271.59,262.92,78,93,64,63,2502304,26022819,,95,95,Annex,Annex (95),Not an NIA or Emerging Neighbourhood,,17825729.0,Annex
2300000.0,2300000.0,2300000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Moss Park,43.6616298,-79.371158,10,0,4,1750.0,349.75,975.05,256.97,252.6,367.84,77.43,340.09,942.29,124,99,68,83,2502284,26022799,,73,73,Moss Park,Moss Park (73),Not an NIA or Emerging Neighbourhood,,17826049.0,Moss Park
2550000.0,2550000.0,2550000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,The Beaches,43.6719786,-79.2932917,4,1,3,2750.0,133.21,3234.52,56.54,466.16,272.65,67.17,128.97,2012.4,38,36,22,93,2502274,26022789,,63,63,The Beaches,The Beaches (63),Not an NIA or Emerging Neighbourhood,,17826209.0,The Beaches
2999000.0,2999000.0,2999000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,University,43.6644039,-79.4078111,8,4,6,2750.0,183.14,908.49,194.67,444.72,156.78,321.88,134.48,323.68,150,85,68,80,2502287,26022802,,79,79,University,University (79),Not an NIA or Emerging Neighbourhood,,17826001.0,University
2900000.0,2900000.0,2900000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Annex,43.6789794,-79.3920334,5,0,4,2250.0,326.98,1731.55,195.85,831.06,141.68,244.66,813.17,324.27,72,83,59,63,2502304,26022819,,95,95,Annex,Annex (95),Not an NIA or Emerging Neighbourhood,,17825729.0,Annex
2990000.0,2990000.0,2990000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Lawrence Park North,43.7276772,-79.4012861,12,0,3,2750.0,82.09,2272.82,125.23,313.36,119.1,226.85,176.78,175.93,17,43,27,54,2502313,26022828,,105,105,Lawrence Park North,Lawrence Park North (105),Not an NIA or Emerging Neighbourhood,,17825585.0,Lawrence Park North
2999999.0,2999999.0,2999999.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Mount Pleasant East,43.7075824,-79.3796329,8,1,5,4250.0,345.55,1317.49,340.57,797.1,280.54,315.58,266.73,1525.06,47,45,36,59,2502308,26022823,,99,99,Mount Pleasant East,Mount Pleasant East (99),Not an NIA or Emerging Neighbourhood,,17825665.0,Mount Pleasant East
2599800.0,2599800.0,2599800.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Greenwood Coxwell,43.664097,-79.3257047,7,6,6,5000.0,381.16,2335.68,161.74,738.57,703.17,530.0,401.8,2085.49,40,53,27,91,2502276,26022791,,65,65,Greenwood-Coxwell,Greenwood-Coxwell (65),Not an NIA or Emerging Neighbourhood,,17826177.0,Greenwood-Coxwell
2999999.0,2999999.0,2999999.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,University,43.6637335,-79.4050375,5,2,3,1750.0,285.97,696.77,160.3,439.01,364.07,222.84,271.88,535.18,175,92,70,80,2502287,26022802,,79,79,University,University (79),Not an NIA or Emerging Neighbourhood,,17826001.0,University
2999900.0,2999900.0,2999900.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Trinity Bellwoods,43.6483932,-79.4223134,4,1,5,2250.0,374.89,668.38,142.56,768.33,126.64,108.65,130.0,1588.29,128,74,40,106,2502261,26022776,,81,81,Trinity-Bellwoods,Trinity-Bellwoods (81),Not an NIA or Emerging Neighbourhood,,17826417.0,Trinity-Bellwoods
2795000.0,2795000.0,2795000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Roncesvalles,43.6431314,-79.4327745,7,0,5,2750.0,323.86,867.05,279.35,207.22,438.0,388.68,355.13,1916.56,82,56,29,102,2502265,26022780,,86,86,Roncesvalles,Roncesvalles (86),Not an NIA or Emerging Neighbourhood,,17826353.0,Roncesvalles
3490000.0,3490000.0,3490000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Trinity Bellwoods,43.6467027,-79.4202212,6,0,5,5000.0,210.99,430.59,178.98,937.08,281.43,107.03,63.4,1811.01,142,75,36,106,2502261,26022776,,81,81,Trinity-Bellwoods,Trinity-Bellwoods (81),Not an NIA or Emerging Neighbourhood,,17826417.0,Trinity-Bellwoods
3495000.0,3495000.0,3495000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Yonge Eglinton,43.7025019,-79.4062317,6,1,6,4250.0,278.37,2861.25,416.99,821.72,297.77,258.02,548.51,776.72,62,52,46,58,2502309,26022824,,100,100,Yonge-Eglinton,Yonge-Eglinton (100),Not an NIA or Emerging Neighbourhood,,17825649.0,Yonge-Eglinton
3498000.0,3498000.0,3498000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Dufferin Grove,43.6544405,-79.4411315,9,2,8,4250.0,228.87,1716.81,162.23,837.44,453.14,473.38,497.34,536.18,73,67,42,105,2502262,26022777,,83,83,Dufferin Grove,Dufferin Grove (83),Not an NIA or Emerging Neighbourhood,,17826401.0,Dufferin Grove
3498000.0,3498000.0,3498000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Dufferin Grove,43.6543778,-79.4411099,8,2,9,2250.0,221.97,1711.17,157.05,841.34,452.41,480.53,498.63,543.36,73,67,42,105,2502262,26022777,,83,83,Dufferin Grove,Dufferin Grove (83),Not an NIA or Emerging Neighbourhood,,17826401.0,Dufferin Grove
3995000.0,3995000.0,3995000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,University,43.6634558,-79.4034727,5,1,3,2250.0,309.53,594.45,262.61,477.6,378.77,208.2,323.4,573.99,194,93,76,80,2502287,26022802,,79,79,University,University (79),Not an NIA or Emerging Neighbourhood,,17826001.0,University
3299000.0,3299000.0,3299000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Wychwood,43.6744092,-79.4325681,4,4,11,3250.0,319.41,1417.35,241.53,336.56,605.87,658.18,746.16,1428.77,57,69,38,64,2502303,26022818,,94,94,Wychwood,Wychwood (94),Not an NIA or Emerging Neighbourhood,,17825745.0,Wychwood
4500000.0,4500000.0,4500000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Rosedale Moore Park,43.6890325,-79.3919798,4,1,4,2250.0,76.83,2276.8,286.77,57.06,90.1,152.2,114.74,182.95,31,74,34,60,2502307,26022822,,98,98,Rosedale-Moore Park,Rosedale-Moore Park (98),Not an NIA or Emerging Neighbourhood,,17825681.0,Rosedale-Moore Park
5500000.0,5500000.0,5500000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Niagara,43.64415,-79.4090971,8,1,9,4250.0,71.92,777.59,128.09,888.93,415.73,282.78,415.16,1959.81,146,79,39,44,2502323,26022838,,162,162,West Queen West,West Queen West (162),Not an NIA or Emerging Neighbourhood,,17825425.0,West Queen West
8875000.0,8875000.0,8875000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Dovercourt Wallace Emerson Junction,43.6640481,-79.4456995,6,0,5,5000.0,482.15,2655.76,215.29,364.13,460.63,209.24,319.9,596.86,42,52,43,4,2502363,26022878,,171,171,Junction-Wallace Emerson,Junction-Wallace Emerson (171),Not an NIA or Emerging Neighbourhood,,17824785.0,Junction-Wallace Emerson
781000.0,649995.0,781000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Wychwood,43.6754503,-79.4226724,3,0,3,1300.0,430.22,625.03,160.45,469.9,824.17,720.82,393.26,1216.19,57,81,51,64,2502303,26022818,,94,94,Wychwood,Wychwood (94),Not an NIA or Emerging Neighbourhood,,17825745.0,Wychwood
761000.0,799000.0,761000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Wychwood,43.6754963,-79.4226909,3,0,2,900.0,431.95,624.41,157.23,469.53,819.61,715.53,398.57,1212.46,56,80,51,64,2502303,26022818,,94,94,Wychwood,Wychwood (94),Not an NIA or Emerging Neighbourhood,,17825745.0,Wychwood
821000.0,855000.0,821000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Corso Italia Davenport,43.6837607,-79.4450176,3,0,4,1300.0,400.71,2466.41,503.41,626.22,610.59,302.58,614.7,1864.74,48,56,33,65,2502302,26022817,,92,92,Corso Italia-Davenport,Corso Italia-Davenport (92),Not an NIA or Emerging Neighbourhood,,17825761.0,Corso Italia-Davenport
845000.0,899000.0,845000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Woodbine Corridor,43.6725075,-79.317264,3,1,2,1300.0,427.21,2034.21,157.87,384.17,148.24,172.22,195.05,1375.73,23,54,33,92,2502275,26022790,,64,64,Woodbine Corridor,Woodbine Corridor (64),Not an NIA or Emerging Neighbourhood,,17826193.0,Woodbine Corridor
910000.0,1099000.0,910000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Woodbine Corridor,43.6782037,-79.3185054,3,0,4,1750.0,84.66,1403.68,93.85,652.78,603.74,537.42,512.03,755.44,38,62,36,92,2502275,26022790,,64,64,Woodbine Corridor,Woodbine Corridor (64),Not an NIA or Emerging Neighbourhood,,17826193.0,Woodbine Corridor
1000000.0,1099000.0,1000000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Trinity Bellwoods,43.650084,-79.4179817,5,0,3,1300.0,298.68,788.83,144.83,588.55,149.53,309.94,419.19,1523.13,154,74,41,106,2502261,26022776,,81,81,Trinity-Bellwoods,Trinity-Bellwoods (81),Not an NIA or Emerging Neighbourhood,,17826417.0,Trinity-Bellwoods
960000.0,1099000.0,960000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Blake Jones,43.6705442,-79.3406118,2,0,2,900.0,105.29,1215.07,131.43,706.0,135.98,302.37,150.86,1098.35,28,63,36,87,2502280,26022795,,69,69,Blake-Jones,Blake-Jones (69),Not an NIA or Emerging Neighbourhood,,17826113.0,Blake-Jones
925000.0,949900.0,925000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Greenwood Coxwell,43.6644494,-79.3218788,2,1,3,1300.0,194.26,2638.37,159.14,889.72,871.36,301.59,644.34,2123.75,38,51,22,91,2502276,26022791,,65,65,Greenwood-Coxwell,Greenwood-Coxwell (65),Not an NIA or Emerging Neighbourhood,,17826177.0,Greenwood-Coxwell
910000.0,975000.0,910000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Moss Park,43.6583227,-79.3681624,3,1,3,900.0,294.66,934.78,91.96,390.14,318.59,258.59,254.8,1053.43,105,99,63,83,2502284,26022799,,73,73,Moss Park,Moss Park (73),Not an NIA or Emerging Neighbourhood,,17826049.0,Moss Park
1050000.0,989000.0,1050000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,The Beaches,43.6744428,-79.2860516,2,0,2,1300.0,193.83,3569.83,486.14,1109.63,694.06,695.37,131.1,2049.86,29,28,19,93,2502274,26022789,,63,63,The Beaches,The Beaches (63),Not an NIA or Emerging Neighbourhood,,17826209.0,The Beaches
1068925.0,1149990.0,1068925.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,South Riverdale,43.66181,-79.3513422,4,1,4,1750.0,93.24,569.56,223.13,412.02,400.0,419.43,354.49,1775.64,47,81,35,86,2502281,26022796,,70,70,South Riverdale,South Riverdale (70),Not an NIA or Emerging Neighbourhood,,17826097.0,South Riverdale
1060000.0,1075000.0,1060000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,The Beaches,43.6732735,-79.3073234,4,1,2,1750.0,355.88,2332.26,369.77,793.49,527.75,441.05,499.01,1522.07,30,54,30,93,2502274,26022789,,63,63,The Beaches,The Beaches (63),Not an NIA or Emerging Neighbourhood,,17826209.0,The Beaches
1100000.0,1350000.0,1100000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Moss Park,43.6572341,-79.3668168,3,1,4,1750.0,297.48,970.51,79.3,520.28,335.11,105.5,122.99,1124.97,100,94,58,83,2502284,26022799,,73,73,Moss Park,Moss Park (73),Not an NIA or Emerging Neighbourhood,,17826049.0,Moss Park
1090000.0,1149000.0,1090000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Rockcliffe-Smythe,43.6767968,-79.4750111,6,0,3,3250.0,281.85,1447.56,174.89,1079.57,608.33,435.14,521.58,2632.56,17,56,34,77,2502290,26022805,,111,111,Rockcliffe-Smythe,Rockcliffe-Smythe (111),Neighbourhood Improvement Area,NIA,17825953.0,Rockcliffe-Smythe
1049999.0,1075000.0,1049999.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Weston Pellam Park,43.6739069,-79.4584273,3,0,4,1300.0,52.36,2092.46,171.67,180.64,710.46,88.9,174.02,1936.08,30,57,37,66,2502301,26022816,,91,91,Weston-Pelham Park,Weston-Pelham Park (91),Neighbourhood Improvement Area,NIA,17825777.0,Weston-Pelham Park
1100000.0,1300000.0,1100000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Junction Area,43.6624466,-79.4686191,4,0,3,2250.0,322.52,1019.63,446.42,209.69,336.37,354.75,202.58,964.42,48,52,34,67,2502300,26022815,,90,90,Junction Area,Junction Area (90),Not an NIA or Emerging Neighbourhood,,17825793.0,Junction Area
1030000.0,1199999.0,1030000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Annex,43.6708272,-79.413188,4,3,4,1750.0,238.91,783.14,167.41,640.32,333.38,519.69,52.11,566.49,99,81,60,63,2502304,26022819,,95,95,Annex,Annex (95),Not an NIA or Emerging Neighbourhood,,17825729.0,Annex
1075000.0,1399000.0,1075000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Little Portugal,43.6450514,-79.4240759,4,0,3,1750.0,398.78,493.72,183.44,807.96,286.82,229.27,293.03,1920.76,118,72,35,104,2502263,26022778,,84,84,Little Portugal,Little Portugal (84),Not an NIA or Emerging Neighbourhood,,17826385.0,Little Portugal
1100000.0,1000000.0,1100000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Palmerston Little Italy,43.6579585,-79.4192936,3,1,3,1300.0,88.17,1217.47,168.72,322.68,353.29,409.46,419.72,687.43,144,68,61,79,2502288,26022803,,80,80,Palmerston-Little Italy,Palmerston-Little Italy (80),Not an NIA or Emerging Neighbourhood,,17825985.0,Palmerston-Little Italy
1065000.0,1099000.0,1065000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Greenwood Coxwell,43.6667915,-79.3170293,3,1,3,1750.0,401.93,2651.4,307.8,747.2,686.74,167.45,702.0,1990.11,30,47,22,91,2502276,26022791,,65,65,Greenwood-Coxwell,Greenwood-Coxwell (65),Not an NIA or Emerging Neighbourhood,,17826177.0,Greenwood-Coxwell
1068000.0,1198000.0,1068000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,South Riverdale,43.6705402,-79.3369096,4,2,3,1750.0,173.72,1494.45,323.39,542.56,189.67,201.13,192.52,1168.16,36,65,35,86,2502281,26022796,,70,70,South Riverdale,South Riverdale (70),Not an NIA or Emerging Neighbourhood,,17826097.0,South Riverdale
1100000.0,1199000.0,1100000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Wychwood,43.6819164,-79.4194069,6,2,3,2250.0,355.04,566.48,265.65,153.09,94.52,88.32,359.01,475.89,44,70,45,64,2502303,26022818,,94,94,Wychwood,Wychwood (94),Not an NIA or Emerging Neighbourhood,,17825745.0,Wychwood
1076800.0,899000.0,1076800.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,South Riverdale,43.6682864,-79.332073,4,2,3,1750.0,110.7,1822.2,286.62,322.79,450.59,418.35,397.05,1489.31,51,66,31,86,2502281,26022796,,70,70,South Riverdale,South Riverdale (70),Not an NIA or Emerging Neighbourhood,,17826097.0,South Riverdale
1190000.0,1199900.0,1190000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Corso Italia Davenport,43.6793867,-79.4482497,4,0,3,2250.0,271.07,2638.38,520.24,538.88,277.46,308.0,296.4,2296.93,49,57,37,65,2502302,26022817,,92,92,Corso Italia-Davenport,Corso Italia-Davenport (92),Not an NIA or Emerging Neighbourhood,,17825761.0,Corso Italia-Davenport
1160000.0,1249000.0,1160000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,The Beaches,43.6725123,-79.3070978,4,1,4,1750.0,435.05,2410.82,316.57,742.81,444.37,400.4,412.45,1608.41,30,54,30,93,2502274,26022789,,63,63,The Beaches,The Beaches (63),Not an NIA or Emerging Neighbourhood,,17826209.0,The Beaches
1200000.0,1295000.0,1200000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Yonge Eglinton,43.709865,-79.4079451,4,0,2,2250.0,290.03,2931.39,340.61,679.94,620.47,573.08,724.31,828.78,59,52,44,58,2502309,26022824,,100,100,Yonge-Eglinton,Yonge-Eglinton (100),Not an NIA or Emerging Neighbourhood,,17825649.0,Yonge-Eglinton
1175000.0,999000.0,1175000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Dovercourt Wallace Emerson Junction,43.6716843,-79.443688,3,0,3,900.0,277.32,2360.3,71.84,601.04,444.64,458.73,513.54,1399.92,41,57,38,4,2502363,26022878,,171,171,Junction-Wallace Emerson,Junction-Wallace Emerson (171),Not an NIA or Emerging Neighbourhood,,17824785.0,Junction-Wallace Emerson
1189000.0,1188000.0,1189000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,South Riverdale,43.6692252,-79.3349123,8,0,4,2750.0,91.55,1612.88,344.09,362.3,230.12,194.26,170.79,1332.46,47,64,32,86,2502281,26022796,,70,70,South Riverdale,South Riverdale (70),Not an NIA or Emerging Neighbourhood,,17826097.0,South Riverdale
1165000.0,1279000.0,1165000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Oakwood Village,43.6974277,-79.4389723,6,1,3,2250.0,349.39,2895.36,323.91,682.28,564.85,54.61,180.15,306.3,46,46,27,52,2502315,26022830,,107,107,Oakwood Village,Oakwood Village (107),Not an NIA or Emerging Neighbourhood,,17825553.0,Oakwood Village
1200000.0,1349990.0,1200000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Trinity Bellwoods,43.6443371,-79.420384,4,0,2,1750.0,301.31,204.54,133.94,1044.27,83.5,119.81,248.43,2062.34,113,67,32,106,2502261,26022776,,81,81,Trinity-Bellwoods,Trinity-Bellwoods (81),Not an NIA or Emerging Neighbourhood,,17826417.0,Trinity-Bellwoods
1175000.0,1249000.0,1175000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Corso Italia Davenport,43.6827551,-79.449428,4,1,4,1750.0,503.91,2784.26,209.85,852.41,649.74,475.25,275.27,2123.35,38,52,33,65,2502302,26022817,,92,92,Corso Italia-Davenport,Corso Italia-Davenport (92),Not an NIA or Emerging Neighbourhood,,17825761.0,Corso Italia-Davenport
1120000.0,1259888.0,1120000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,The Beaches,43.6705386,-79.2880361,3,1,3,1300.0,297.88,3668.34,116.59,841.35,673.49,475.51,350.15,2329.58,23,21,20,93,2502274,26022789,,63,63,The Beaches,The Beaches (63),Not an NIA or Emerging Neighbourhood,,17826209.0,The Beaches
1150000.0,1368000.0,1150000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Kensington Chinatown,43.6520798,-79.4032391,3,2,4,1300.0,112.5,238.26,140.56,182.83,405.71,248.67,313.94,1241.97,351,91,62,81,2502286,26022801,,78,78,Kensington-Chinatown,Kensington-Chinatown (78),Not an NIA or Emerging Neighbourhood,,17826017.0,Kensington-Chinatown
1195000.0,1249999.0,1195000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Junction Area,43.6624518,-79.4647563,4,0,1,1750.0,208.13,1324.12,174.21,167.23,385.1,359.89,368.99,871.3,52,49,31,67,2502300,26022815,,90,90,Junction Area,Junction Area (90),Not an NIA or Emerging Neighbourhood,,17825793.0,Junction Area
1250000.0,1400000.0,1250000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Moss Park,43.6604337,-79.375226,4,2,4,1750.0,314.17,769.14,177.07,599.32,360.07,275.81,65.05,609.42,193,102,72,83,2502284,26022799,,73,73,Moss Park,Moss Park (73),Not an NIA or Emerging Neighbourhood,,17826049.0,Moss Park
1275000.0,1199000.0,1275000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Junction Area,43.6697146,-79.4815127,3,2,4,4250.0,624.63,580.09,148.82,927.68,207.63,565.45,48.08,2051.39,33,51,36,67,2502300,26022815,,90,90,Junction Area,Junction Area (90),Not an NIA or Emerging Neighbourhood,,17825793.0,Junction Area
1225000.0,1295000.0,1225000.0,DUPLEX_TRIPLEX_FOURPLEX,DUPLEX_TRIPLEX_FOURPLEX,Dovercourt Wallace Emerson Junction,43.6597632,-79.4409211,5,0,2,1300.0,335.14,2275.0,110.65,557.84,467.8,99.65,247.3,166.65,45,59,45,4,2502363,26022878,,171,171,Junction-Wallace Emerson,Junction-Wallace Emerson (171),Not an NIA or Emerging Neighbourhood,,17824785.0,Junction-Wallace Emerson
